Timestamp,Temperature,Pressure,Flow Rate,RPM,Operational Hours,Requires Maintenance,Load Percent,Is Running
1773495285.190433,19.532037215697937,3.2540752568700366,-0.0032052163784417106,-185.88351156158643,0.0,False,-0.44974452146222593,False
1773495315.20408,7.857932291039279,62.284530823149225,-2.3006675850865954,-444.03582308149873,30.011241100000007,False,-0.5445815988952141,False
1773495345.224465,6.175558541636756,70.2356330210269,-2.7625260735565877,-423.39911595823315,60.02607119999993,False,-0.6100805940177148,False
1773495375.252374,8.72363914947972,69.15746060264826,-2.8249751756365225,-343.2538654652402,90.05112740000004,False,-0.6927657603525517,False
1773495405.255352,8.760348311034633,66.78147230017436,-2.9100167155705106,-436.3620068384678,120.05456890000005,False,-0.47365412491259096,False
1773495435.270494,7.103517463244398,74.55014102354825,-2.8897171843870804,-377.34232235458506,150.06677639999998,False,-0.7163952679482488,False
1773495465.300685,5.483695846579269,73.82765637280617,-2.8600639125114298,-310.1094051709898,180.09435500000018,False,-0.6924161677987,False
1773495495.340908,9.394418941522224,72.74250232234108,-2.841234109314598,-252.9131275396851,210.1214457000001,False,-0.6939329343765068,False
1773495525.364147,5.011607074676488,69.98291844552236,-2.8776645381490185,-176.8165320012502,240.1416962000003,False,-0.4718856111919466,False
1773495555.371058,7.900425690897716,69.93260488023802,-2.8899709881905036,-187.00017576159652,270.15055770000026,False,-0.3544993530523369,False
1773495585.427102,9.394147134305719,71.05982481789633,-2.924324823105454,-360.8323582369933,300.19225800000004,False,-0.5025958847365903,False
1773495615.453718,6.955465886904248,68.39206481486377,-2.8745329724360014,-157.86423333716078,330.23026419999997,False,-0.5566388294307512,False
1773495645.456423,9.549511624688737,72.37539256651507,-2.8651267374166043,-543.0292148260669,360.2419692000003,False,-0.6718997987197834,False
1773495675.467151,5.29641460391965,76.15780469820751,-2.891179116240482,-178.18860101734802,390.2459537,False,-0.5374147411632066,False
1773495705.502908,4.195354506297964,73.6941288503216,-2.914592507773922,-277.053600180597,420.2923753,False,-0.29296900585683083,False
1773495735.516844,3.7251131675757563,68.60581524517256,-2.9180869247259347,-344.61482444270314,450.27559629999996,False,-0.6009280653144337,False
1773495765.572889,4.501723412707419,75.86784175445406,-2.9005435061271516,-209.52906015444353,480.3292236000002,False,-0.5687489024107488,False
1773495795.578757,7.306968735893322,69.13026826034758,-2.9187780426255485,-274.2435339637035,510.28778779999993,False,-0.6200081351206312,False
1773495825.667366,5.571731354748784,73.98622761555949,-2.9180673406498174,-218.1080011661341,540.4018458,False,-0.7727775557446271,False
1773495855.708772,6.235539282675764,70.79929509009604,-2.9168657562939857,-215.92044700202717,570.4692282999999,False,-0.5657201955793572,False
1773495885.725355,10.044974730265935,70.23314495570219,-2.8746835330427594,-425.30947164578737,600.483275,False,-0.48434168783304427,False
1773495915.731609,4.277694831204572,71.89038706661003,-2.903630024780906,-326.72137694318724,630.4835112000001,False,-0.6690901573744936,False
1773495945.833784,5.728136246074,74.71271864863536,-2.9300563924827845,-299.16721872041967,660.5492477000003,False,-0.40364331672445913,False
1773495975.870696,8.096375185406103,71.50295212820146,-2.9410039298285,-368.5353178166258,690.6520909000001,False,-0.19255210529348554,False
1773496005.895741,8.15570110165216,73.01015560010947,-2.9450692723482015,-252.90683698392814,720.6432301,False,-0.51170676578123,False
1773496035.923886,4.644440832257389,67.90240801236631,-2.9353749854997906,-253.53683356401842,750.6938480000003,False,-0.35289916131061183,False
1773496065.992745,7.100586494943999,70.4261457962148,-2.9309035394857093,-231.23539640918332,780.7431578000001,False,-0.42398767589655817,False
1773496096.064507,7.017894166454703,66.38831926935525,-2.935804430585415,-329.06490208643777,810.8068602999997,False,-0.4880616488298147,False
1773496126.071379,8.478070781656445,65.27588008632296,-2.9101967870568934,-412.46652411678747,840.8441304000003,False,-0.2679832929200201,False
1773496156.07525,11.324687279661047,74.57774799091113,-2.8939352088984767,-423.82316976228446,870.8493631000006,False,-0.568375492039183,False
1773496186.132006,7.191452854742164,74.88751054383971,-2.9250249416041267,-187.37820687902877,900.8979057000001,False,-0.5073467931910561,False
1773496216.14002,6.36511252170186,71.34319652695288,-2.93276107100994,-405.55833554329286,930.9144644000003,False,-0.5638082610658918,False
1773496246.184594,8.897495633916343,72.28334019666542,-2.8684185512757083,-138.7200417680972,960.9544860999999,False,-0.5559412271666895,False
1773496276.224352,6.154920894269026,71.80353823252,-2.9056500713092697,-293.7210882336679,991.0065323000003,False,-0.70816446573922,False
1773496306.255171,8.445203975397318,74.84609474938338,-2.938894246612559,-481.2756210624256,1021.0377994000005,False,-0.8004926022477208,False
1773496336.262394,6.529825261153299,70.02086551512832,-2.9148377034495185,-370.1755349242968,1051.0426312000004,False,-0.5025663124646191,False
1773496366.287002,7.2105143821281965,73.54314188414054,-2.8805177811795253,-333.18811436034497,1081.0556805,False,-0.3605375636454068,False
1773496396.332716,7.052774839006888,76.6508134174051,-2.9000034395364396,-245.9297527738832,1111.1133271000003,False,-0.2507534810676586,False
1773496426.348872,10.25584906857193,72.09787643995524,-2.9250747449081604,-463.22325497225313,1141.1207027000005,False,-0.39482134787473433,False
1773496456.382418,4.962806273334284,72.55413964781899,-2.921616630086113,-171.08838842234786,1171.1560936,False,-0.23083882693596533,False
1773496486.416658,8.115533589661066,76.17888774704778,-2.9373033437471268,-195.62250818119227,1201.1736127,False,-0.547314759897659,False
1773496516.420319,6.483041798322831,71.12803754674883,-2.920316549263257,-270.52116157608805,1231.1963626000002,False,-0.7955590538528732,False
1773496546.457584,5.250168610938431,68.846407139249,-2.885879470271691,-251.04335325614613,1261.2266653000001,False,-0.2357177531829716,False
1773496576.501738,6.813262228389258,70.63426362629403,-2.855979527739553,-200.50096111755607,1291.2633116000002,False,-0.36242781458892026,False
1773496606.551997,4.799295222569295,69.82319399182734,-2.8806154271301856,-496.15780573355437,1321.3112434999998,False,-0.7555181837407275,False
1773496636.60634,7.229334009603568,73.07960836486788,-2.849236820768084,-502.9215477064204,1351.3615341999998,False,-0.2975958102456066,False
1773496666.648162,7.68181849790618,72.2049030281255,-2.8766347286620992,-260.1982253754833,1381.4062872999998,False,-0.2724065910754323,False
1773496696.663804,5.491636236131031,70.99798156595695,-2.9060127427179494,-426.85735747192894,1411.4246001000006,False,-0.3298987110293335,False
1773496726.722042,5.009662200386794,68.44352427097157,-2.9239984359127105,-429.11305036078426,1441.481483,False,-0.3495950858076459,False
1773496756.744514,8.68036079386869,70.20664461963894,-2.946295049979709,-282.89972110977686,1471.5055506000003,False,-0.4621528217082823,False
1773496786.747985,6.2175835161775055,70.13400023354242,-2.931186891828677,-251.74419044967465,1501.5189457000001,False,-0.299164803479077,False
1773496816.798396,7.986130601047693,71.64705594751734,-2.9538794163193005,-204.08811835526237,1531.5284354,False,-0.593506104346477,False
1773496846.814851,6.702023688718471,72.51659319877187,-2.9180345391819267,-280.91096597993044,1561.5722265999998,False,-0.372786811363896,False
1773496876.857161,7.592535566880828,70.30545098632831,-2.8940241065117682,-244.9566589188763,1591.6250916000004,False,-0.696268212202976,False
1773496906.86727,5.896788876838958,67.6788043428062,-2.9051540453098434,-304.6859254832418,1621.6365799,False,-0.5184756524472889,False
1773496936.873045,7.601275640494616,68.34772231417453,-2.860554839959593,-390.46816490851637,1651.5859168000002,False,-0.4413896347367421,False
1773496966.930583,6.249378244925032,72.944231142946,-2.909813322575346,-505.74003949914385,1681.5208139000001,False,-0.6088868860499475,False
1773496996.9958,9.637054816619491,69.87053622735138,-2.9300084333064773,-224.14158813524904,1711.6885167000005,False,-0.3208092008614227,False
1773497027.020662,8.380838699812735,70.88351178494418,-2.9684330969103896,-160.3491997668269,1741.7770139,False,-0.8576207693191558,False
1773497057.081708,8.203057235278958,68.48549006347024,-2.90161391278932,-334.36866533081985,1771.8374368,False,-0.46653778356095316,False
1773497087.085577,9.137369205772268,68.69305442504613,-2.9025486180651856,-307.4463441403916,1801.8576143000005,False,-0.28171945479255683,False
1773497117.105117,6.578854103212718,73.01084511414582,-2.893879194513475,-409.80941763415257,1831.8673362000004,False,-0.38741997715166876,False
1773497147.161072,3.8098569143638703,73.44212536958135,-2.855196501890178,-324.1613772976457,1861.9214944999999,False,-0.5414386248069563,False
1773497177.186703,6.777785804250973,73.65196035594559,-2.8299798923536,-124.9961499735663,1891.9400028000005,False,-0.3059055876811958,False
1773497207.191263,6.237161258367284,73.96673549068291,-2.84770669715479,-325.25254443832137,1921.9486747000005,False,-0.6221108532977784,False
1773497237.234135,8.950597232807826,70.65134107512341,-2.8703108099938954,-279.45519938232235,1951.9980535,False,-0.475402532692342,False
1773497267.269857,6.498916152595468,71.06335875170528,-2.8568958736952395,-373.10928139722995,1982.0339264999998,False,-0.33969564025333754,False
1773497297.299214,9.875140436066577,71.07199645409021,-2.8512533992189577,-109.77864447075166,2012.0268428000004,False,-0.3914278679062852,False
1773497327.373974,9.22714726881263,67.08233296910134,-2.913481699574937,-418.07676112229876,2042.1210942000002,False,-0.6105740320116005,False
1773497357.377529,7.564062690275126,70.75183850891445,-2.906387324174407,-393.80481406579406,2072.1260569,False,-0.7315662382045335,False
1773497387.390151,7.207829173577662,73.00683967040123,-2.852074519274556,-387.3598434180346,2102.1419806,False,-0.48500549510896684,False
1773497417.456801,6.741600413403956,69.85572560968795,-2.860101712626543,-380.4087327185823,2132.2101788000004,False,-0.43270365332136373,False
1773497447.47291,10.066069162921211,73.11132631253611,-2.857434237816602,-414.7493095575353,2162.2308949000003,False,-0.2749464222861182,False
1773497477.523536,8.22850154034123,71.61055103708225,-2.9020881410466584,-216.60978982082585,2192.250181,False,-0.31806859855778885,False
1773497507.542281,8.38344784723295,73.61939141807208,-2.9106835889910543,-263.2527504434059,2222.2989191,False,-0.5769040331633681,False
1773497537.566233,6.5266373269452975,71.89770023822011,-2.9327243079463363,-456.11043936371715,2252.3146254,False,-0.6558488000429237,False
1773497567.600823,7.674151115811242,65.63638879483618,-2.9264811296577595,-91.87632726413054,2282.3435273,False,-0.26927584073300137,False
1773497597.685092,8.726999105695572,74.37700505123304,-2.8717572301287526,-261.57307221678366,2312.4276053,False,-0.7951547964870138,False
1773497627.696628,7.543303891049558,77.28640114741059,-2.8730109527515832,-340.64763821818667,2342.4373024,False,-0.532892393155136,False
1773497657.73708,4.326292159207375,75.3541895458584,-2.890685381856546,-434.7104959397063,2372.4924680999998,False,-0.6163356504763507,False
1773497687.787296,9.594096381118465,69.10813315752996,-2.868986812734961,-381.6745789499139,2402.5472325000005,False,-0.45728323695131434,False
1773497717.842655,7.873136761806363,74.37056023441758,-2.864224131538713,-520.9300739049484,2432.5881331000005,False,-0.5594364556128135,False
1773497747.867515,5.2995136076182785,66.22737047862039,-2.886245589674592,-419.6351807521702,2462.6224403,False,-0.6346754728372588,False
1773497777.941535,4.372316261407915,68.3916198583447,-2.85313407380362,-278.4810027299639,2492.6884696,False,-0.3304149176402876,False
1773497807.985653,8.306627679655671,72.96774789837873,-2.8151244472492687,-144.89670104073687,2522.7428331000006,False,-0.7297528048365963,False
1773497838.016329,6.207759828071715,70.62265311906859,-2.8513244675820557,-200.36734649749667,2552.7375972000004,False,-0.16260304489674393,False
1773497868.108169,7.72691900625001,69.73466411118903,-2.890215653495136,-344.5734458256608,2582.8310803,False,-0.4671465842715601,False
1773497898.168555,6.423269483864993,68.47319878246375,-2.864566144966777,-184.47473646638025,2612.9061572000005,False,-0.6750930244657903,False
1773497928.229707,7.0789218635887545,73.93483102969941,-2.86379020925185,-169.9133445936019,2642.9484836000006,False,-0.8079615378282172,False
1773497958.255387,10.162671014819706,75.2599299726456,-2.9124475681613595,-354.97213748393347,2672.9988348,False,-0.8367082140153492,False
1773497988.263051,7.936121690899924,67.99178731862771,-2.9126908245191565,-445.99675553694675,2702.9866609000005,False,-0.4486281408641204,False
1773498018.518753,8.151937755960736,72.65886596591555,-2.91109394749366,-373.8204418350519,2733.0334839,False,-0.6792790731179281,False
1773498048.524384,6.441024244153517,70.02954350244221,-2.8887152170945214,-238.5112181758896,2763.1461092000004,False,-0.5504066782732284,False
1773498078.573158,5.9402637803687925,75.87031544847947,-2.8932270596644827,-486.9447235801629,2793.2967955,False,-0.669020701575712,False
1773498108.630255,8.26103742546521,68.1808300933818,-2.948472570621573,-319.50538195709316,2823.3678057,False,-0.5391653461626962,False
1773498138.673609,8.612980505994637,79.49017246204825,-2.9605768620082724,-538.6725376871367,2853.4241018,False,-0.5207545386894505,False
1773498168.691456,3.281469328708549,71.51434338583506,-2.9817345072279635,-214.7032481488969,2883.4289925,False,-0.19666142755009672,False
1773498198.776316,7.3357123099560955,75.09852772408446,-2.9756980120046697,-446.76274489310794,2913.5164959,False,-0.54068421745801,False
1773498228.855174,6.196655880878228,70.4892458418668,-2.8986478093293933,-319.38212429248165,2943.5968232,False,-0.45786671676079155,False
1773498258.935857,6.931678783427002,66.4067721922092,-2.9059578757606195,-130.5142558772734,2973.6760660000004,False,-0.6336026435479511,False
1773498288.947297,9.545727920226033,67.38272484734993,-2.929917434282921,-408.07687790613124,3003.7038825000004,False,-0.6254285469558805,False
